img/I00Y30Ik8Xw.png,"A not so random walk through the woods, can sometimes be very revealing. These are some alpine winter colors."
img/FJc8DIDMGek.png,Snowy mountain’s crest
img/-Ndew-vyQis.png,Cinque Terre was the most beautiful place I’ve ever been. We took a train there and hiked more than we should’ve to get to the most unforgettable views. There’s a reason they’re so iconic.
img/9HDfRHhCxME.png,Bird’s-eye view of a forest
img/U8hfWW6uRvk.png,
img/5kP9M84AGUE.png,"Milford Sound in New Zealand has some of the fastest changing weather in the world. One minute blue skies, the next black clouds with heavy rainfall. We were lucky enough to experience both in a matter of minutes, but what comes with that is some of the most spectacular moving clouds we’ve ever seen. Clouds seamlessly engulf mountains and change your view in seconds.   Here I caught midst of a moment where mountain rainforests fade away into the fog."
img/MTuudC6RZ10.png,
img/pDGNBK9A0sk.png,
img/9mXl4DEA2QA.png,VÉRTIGO
img/eJ2SnU81KnI.png,Just past Golden Hour
img/Mbm0WnJ5emc.png,Snowy mountain sunset
img/F8NIC0FAEgc.png,NH Lightning
img/hneAIGb01xQ.png,Find something you love and do that for the rest of your life. That is a life well lived!  -  -  -  -  ........ I think Casey Neistat said that but in a much much better way
img/zlGFO4rS4Yo.png,Camping on the South Shore
img/cABs_SSYua0.png,u can the star  like sun
img/BQolqSUXExk.png,Curious Cat
img/wA-dbT3FJnE.png,
img/NpQSAv29evU.png,Brown Octopus with full active camoflauge
img/S0c_wsCmlXE.png,"Shot on the far south coast of NSW, Australia. This was a 151 second long exposure using an ND1000 filter, Nikon D810 and a Sigma 24-70mm lens. The swell was gradually getting more unruly towards the end of the shot and I had to get a  little damp as to make sure I didn’t lose my gear in the process."
img/BeDY9KuP0sI.png,Relax
img/hixInNwUURE.png,"I originally wanted to test my new wide angle lens on a autumn morning. The weather forecast looked perfect. When I woke up the fog was so thick, you couldn’t see 50m. So, no chance to capture the sunrise. Instead, I took my Mavic Pro and had an amazing view from above the fog."
img/m-MaEPOxKNE.png,Some plants make it some don’t
img/rguj49-IEnQ.png,
img/wf8WxQJipkA.png,
img/ZPRJBwzY-Cg.png,
img/VvYzZeTAqm4.png,Transgression
img/uaQI3BI8ZrA.png,Mountain chain Rieserferner Ahrn
img/gTccxJuh2qs.png,"When I visited Nusa Penida island, I was shocked by it’s beauty.  But during sunset, above Kelingking Beach every next second of sunset was more beautiful than previous and I couldn’t stop capturing it."
img/CyArU4hGG04.png,
img/oZzoDW61aoM.png,Captured in Milan’s Isola disctrict. A piece of rural in the middle of the urban.
img/ooaXQSN2RVc.png,"Titans of the Sea storming the beach, surrounded by a wave. Love the color of this beach!"
img/y4eZB73FFU4.png,
img/UjbaffVRsYc.png,
img/Mye8t_m1gac.png,Winter from above
img/QQcY5YPqG-M.png,Twilight Flowers
img/LochJVSdNLA.png,
img/x7EwXNcMAZ4.png,
img/zE1yRHnQicA.png,
img/ZVcdVxjACGI.png,
img/QlhQjboOXws.png,
img/OcmeXPnMqs0.png,
img/DmlNFRENGYQ.png,Jellyfish
img/IOaNXOfPW6U.png,"I went hiking with my family to the Carpathian Mountains in Slovakia, and I was surprised by the beautiful natural sights. This photo was taken in July, which makes the presence of the fog over the forest even more unusual."
img/0QWazupn9Ak.png,
img/jAMNrW6zmKo.png,
img/bBK5MINgxCc.png,
img/ry101IF-axU.png,
img/qBT44OJWNd8.png,
img/TD07YqJr280.png,Winter forest pattern
img/AMuKRdPBuek.png,
img/cR88oyyXdPk.png,Burg Eltz
img/Z0tYjoEPe0Y.png,with birds i share
img/6zumjWR-7xY.png,Colors of winter
img/6BxAn7e_cSU.png,
img/UUdaB0mKWhI.png,
img/TENM5K-MoB4.png,The Prow Of An Ancient Ship
img/IWj4QSP61_k.png,"This parrot has just enjoyed a cooling bath on a hot day. Black-capped Lory, found naturally in the rain forests of New Guinea."
img/z_ZAwgKqy6s.png,
img/Cevnk8kiTSo.png,Desert Dusk
img/fpJtQa8Sw4A.png,
img/DHAluftDzos.png,
img/a2tgpyd64FI.png,
img/I6BBH67-_gE.png,
img/INhXT8mOB00.png,As I’m hiking I normally take the time to document the different types of plants and wildlife I come across. This is the Hawaiian Fern called the Lauae.
img/qo-90E5WNUg.png,
img/XxXaqVlBkOM.png,"You can see aurora borealis at Iceland from mid September till April, when there is enought dark at the night. There also needs to be active solar winds and partly clear skies - low and mid level clouds are problem but the highest ones should not block your view. Very usefull is aurora forecast app for your cellphone, where you can see the current solar winds status, low to mid clouds and also forecast for the next days. If the predictions are good, you just need to find a place with a nice view and wait till magic happen. Or you can just skip all this things and be amazed when aurora shows up"
img/A_6KbwLuVgk.png,"Made with Canon 5d Mark III and loved analog lens, Leica APO Macro Elmarit-R 2.8 / 100mm (Year: 1993)"
img/yKMl-xwSSmM.png,"We drove one entire day in the desert of stones, before arriving at the final destination, the desert of sand."
img/PGeslSkvPQg.png,"Have you ever seen petals fall from a tree full of cherry blossoms? It’s like snow, but the fall patterns are more swirly. This photo, I think, captures a lot of subtle motion."
img/wmRxznq4Ako.png,Millions Of Drops
img/H6Vd-keym1I.png,
img/CiZfdjwEH0Y.png,
img/vKobEPBoHKQ.png,
img/WxymoaJpmSo.png,
img/aLtcC9oWdPw.png,Autumn fire
img/lRDtBieDNF4.png,
img/m0XjkoEtvG8.png,
img/RpremigArgI.png,
img/Axi7rU_1mPk.png,
img/xGltqb1ChYw.png,Portal into Another World
img/j1vvbaHdaWc.png,
img/jZuGDWuDheg.png,
img/KQX4AEXEV1g.png,
img/pfpNGWxFd74.png,
img/xxZziWRUVVc.png,
img/xfngap_DToE.png,
img/sJE7PuYN36E.png,
img/dInw9vcxZdA.png,"If you find my photos useful, please consider subscribing to me on YouTube for the occasional photography tutorial and much more - https://bit.ly/3smVlKp - I'd greatly appreciate it!"
img/YHEDxKvz4Ok.png,
img/Ql7z0fslGp4.png,
img/MbYI51QGvaA.png,
img/gieA2XaTWZM.png,
img/yX_fy31V8Lc.png,
img/Xlqs0X5oNRI.png,We drove over to see the Salton Sea before the smelly season. It was really quite an experience. Incredible area. On the way back we went through Glamis and did a bit of dune spotting.
img/F6fM4Yay0mY.png,Australian Shepherd
img/IXmdOrGcUyU.png,
img/tQ9US8krMps.png,
img/8Ja70K5VvoI.png,
img/m5sRyx2dlvI.png,"Please support me , Donations from wildly respectful, generous, and big-hearted people like you make me keep doing what I’m doing. You are the fuel to my fire, and I could not be more grateful than I am for you now in this moment. Truly, thank you."
img/51Z_8Glm5d0.png,This is part of a small series of photos I made during a recent hike at a natural landmark that is unique around Europe.
img/GIsFHopvbPA.png,
img/d3YxzeuELHc.png,
img/TCzG6fcDO-k.png,Women’s day tulip
img/cTMPUPy40wA.png,
img/HQw3rB-2ON8.png,
img/xepikEyPgmI.png,
img/qyjfiY4LkvY.png,
img/3v6848LL3oM.png,
img/xu5w1LlF1XU.png,
img/f3ytCVDbSGU.png,Tunnel View under the night sky.
img/3Q4Gqbr6Fx8.png,
img/GKSvMr6aMpM.png,"There are several dogwood flowers in front of the Hasselblad store in Harajuku ,Tokyo. Locals, as well as tourists, take pictures of the flowers."
img/wmz8y6L6c_k.png,
img/qzcZkyTBDEE.png,
img/Wqo3qM-F6p4.png,
img/l2_h97Lpxtk.png,
img/vEbCLafjKSw.png,"A fireplace after a 40km hike and some boots being dried, as a hard rain hit us while walking."
img/MuQapz_QRvQ.png,
img/rJxw6ceWqK8.png,
img/fzjDqYe19tk.png,
img/7ocKzyxxxqQ.png,
img/QVe9Ago8Gbs.png,
img/i7OiHRQkJHY.png,
img/3qX5San3Kp0.png,"Baker Beach. San Francisco, CA."
img/r8ft-unuN6E.png,Magnolia
img/UCHF0caZTLo.png,
img/MTe2m0p1Zkg.png,
img/-fjrjyS18BQ.png,
img/XoTCkD0ZIDo.png,Feeding time  https://www.instagram.com/david.watkis/
img/TGDD_dX7jC8.png,Palm Tree on Kauai
img/T7wpzGFawUo.png,
img/KTjx3bQdm74.png,
img/RAmpnn20rmY.png,
img/3gy6nLHPnOw.png,
img/AjkWRg6gPvY.png,
img/CA9oNcOBAbQ.png,
img/n00dm9FBwrs.png,
img/tz0moLxAMCc.png,
img/mv6SYfwHmxY.png,
img/8dSv2AyYM0U.png,
img/DNN8mA0gStU.png,
img/731BXpcasJI.png,
img/ynSJxdATMjA.png,
img/SMfln8rFErE.png,
img/DauE-Q425nU.png,A starry night in Banff National Park
img/F5A-WLKNWJ8.png,
img/EsWpwAqUqhE.png,You're Out There
img/hxMTWoUC6W4.png,
img/x4Cl1dPE748.png,
img/K7pW4OqWepc.png,
img/TbJg-UB7mGs.png,Brutality
img/y1WuGdr1F1U.png,
img/niSQHIZRUVs.png,
img/uSD_biCo2Nk.png,
img/UtDX2hUydf0.png,
img/bgv2t2inIPQ.png,rainy street
img/InHaBX5_ktY.png,Pink rhododendrons
img/sNKwtrVQ4hU.png,
img/v_fB7X1gm9I.png,Starry Night
img/5HT7p_DVJ3c.png,"Coastline of Nordaustlandet, the second-largest island in Norway’s Svalbard archipelago.  Most of the island is covered by massive white ice caps. The exposed rocky coast appears in reddish brown, peppered with blue and black lakes and flecks of white.  The tiny island of Storøya is visible to the east. More than half of Storøya is also covered in ice."
img/XYpC_aS5D9o.png,
img/mUtYXnpW1ts.png,the goat is watching you
img/Th9qSzP3ySo.png,Winter Sunrise in Yosemite
img/Pledx042HMI.png,Jewel 2
img/oPBl-R8bjww.png,
img/YnEhJ9dWT_M.png,Nusa Penida // 2016 // @ultrabrad
img/SwoSs_f2BlU.png,
img/MxKEvp6HTK4.png,An Adelie penguin colony at Petermann Island during the Charcot Expedition.
img/scWIbhdNG_w.png,More on my instagram @vadimsadovski
